"alpha.all"	"nloci.all"	"C.all"	"gamma_0.all"	"gamma_1.all"	"epsilon.all"	"type.all"	"sig.all"	"lambda.all"	"gv"	"P_0"	"P_1"	"lv"
"1"	0.725360725579728	5	1.90255901519736	1	1	0.0021815729701788	2	10.8328279072654	0.001	0.6	0.338365899808761	0.386994825770967	0.533520512103368
"2"	1.63184668133036	7	1.45948816192431	1	1	0.00998073890264779	2	8.65094284692082	0.001	0.571428571428571	0.884961883456347	0.746884797874017	0.457692996786389
"3"	1.38672761526652	9	2.18059561690452	1	1	0.00117252716328949	2	9.72716679356694	0.001	0.555555555555556	0.626737098738319	0.759990516528197	0.548045995595273
"4"	0.897481265411699	10	3.17551803531177	1	1	0.00672146901488304	2	8.02515011278533	0.001	0.5	0.345919450935376	0.551561814476323	0.614566382311398
"5"	0.095933071752536	2	3.09689154009764	1	1	0.00619106320664287	2	9.01503704737816	0.001	0.5	0.0375525282121158	0.0583805435404202	0.608554927658479
"6"	2.7264624021948	6	0.761261756925911	1	1	0.0025936250993982	2	11.3335168894116	0.001	0.666666666666667	1.8054829221131	0.920979480081694	0.337792840766961
"7"	0.111772207737482	7	1.63081392492645	1	1	0.00236570472363383	2	7.51484930490895	0.001	0.714285714285714	0.0515736971354214	0.0601985106020602	0.538582102121915
"8"	4.07613453284828	2	0.663853782369108	1	1	0.00551097181160003	2	8.18105972077072	0.001	1	2.441727922337	1.63440661051128	0.400969741636374
"9"	0.218388056089985	8	1.402959842691	1	1	0.00566649244632572	2	8.13638142423593	0.001	0.625	0.116008581264506	0.10237947482548	0.468796126759308
"10"	1.8522128974788	8	0.311193673891057	1	1	0.00198584001045674	2	9.95659057422905	0.001	0.75	1.49930487388264	0.352908023596159	0.190533185508281
"11"	0.350139312870931	8	1.22965269526757	1	1	0.032136918826211	2	13.567547943647	0.001	0.375	0.234480325898213	0.115658986972718	0.330322767884543
"12"	0.293620883743333	9	1.66239766415672	1	1	0.0174321600540964	2	9.26466913397105	0.001	0.444444444444444	0.167183834570009	0.126437049173324	0.430613270968316
"13"	0.310728568700258	5	0.229458715390961	1	1	0.0318139455471788	2	10.7912461328227	0.001	0.8	0.255663524195683	0.0550650445045752	0.177212686734618
"14"	4.64311221793946	3	0.258148413259393	1	1	0.00433187447612676	2	9.714852892996	0.001	1	3.67777007137885	0.965342146560604	0.20790842461891
"15"	2.42960636000185	2	1.37012664855443	1	1	0.0142653985300583	2	9.09863077615332	0.001	1	1.01896261689542	1.41064374310642	0.58060588181262
"16"	1.63309361452863	3	1.00142841210547	1	1	0.0201274108505788	2	10.7513881209541	0.001	1	0.807839979477102	0.825253635051528	0.505331493375367
"17"	2.0944556021581	7	0.210686737123072	1	1	0.000944176580440142	2	12.0814361513481	0.001	0.714285714285714	1.81899641944507	0.275459182713025	0.13151827254261
"18"	0.961440499061298	10	1.06340919696023	1	1	0.00266210880382167	2	8.37385543493865	0.001	0.8	0.51874714759403	0.442693351467268	0.460447996417346
"19"	1.43884282820048	9	4.52352233759513	1	1	0.0113805441461028	2	7.95447852138007	0.001	0.444444444444444	0.476148720231735	0.962694107968746	0.669075238170912
"20"	1.28875815658723	2	1.02737532419245	1	1	0.00208911249709391	2	11.4996528834846	0.001	1	0.635023769467696	0.65373438711953	0.507259165560349
"21"	0.984714956175172	3	0.548922553502725	1	1	0.0197893227628412	2	11.2007531545226	0.001	0.666666666666667	0.710607037700759	0.274107918474412	0.278362704613629
"22"	7.3495593408386	7	0.14690522511723	1	1	0.0023956533280928	2	7.47449695266262	0.001	1	6.39480877346972	0.954750567368884	0.12990582470213
"23"	0.451863136322405	4	0.746442398963369	1	1	0.0127047651815684	2	9.09042681513231	0.001	0.75	0.2873466643325	0.164516471989906	0.364084738863325
"24"	0.341046888330671	6	1.29395219610178	1	1	0.0217708722411823	2	10.8926380836391	0.001	0.5	0.204373038215002	0.136673850115668	0.400747975695215
