"alpha.all"	"nloci.all"	"C.all"	"gamma_0.all"	"gamma_1.all"	"epsilon.all"	"type.all"	"sig.all"	"lambda.all"	"gv"	"P_0"	"P_1"	"lv"
"1"	2.77499913472336	1	1.38497745807277	1	1	0.00589255787454996	1	8.20292411783555	0.001	0	2.75874308145488	0.0162560532684871	0.0058580390404726
"2"	2.76377647695347	2	0.18802993148783	1	1	0.0169802833526375	1	11.6621561209899	0.001	0	2.71763034367022	0.0461461332832461	0.0166967675092572
"3"	1.68591698295787	7	0.360578942340748	1	1	0.00699320141184044	1	11.3636692308345	0.001	0.142857142857143	1.59273485996701	0.0931821229908581	0.0552708845885009
"4"	0.862922803362484	4	1.25959806026357	1	1	0.00344155729282647	1	6.7906721399704	0.001	0	0.859963190771721	0.00295961259076274	0.00342975359931416
"5"	2.63973444529328	3	0.161994280848486	1	1	0.0233415793428633	1	7.71398449653492	0.001	0	2.57952427476697	0.0602101705263151	0.0228091771252489
"6"	8.17296185490829	4	0.810112567619729	1	1	0.005928960647434	1	10.6231185363365	0.001	0	8.12479029299248	0.0481715619158062	0.00589401526288498
"7"	0.571751565244486	5	2.30081489289986	1	1	0.00112869073729982	1	10.7269573257423	0.001	0	0.571106962106349	0.000644603138136873	0.00112741823078567
"8"	6.78239281146185	9	0.324815440243112	1	1	0.000157943854334918	1	10.4390718632325	0.001	0	6.78132174336822	0.00107106809363276	0.000157918912013282
"9"	1.61317792449105	7	0.623601776597669	1	1	0.00545047638937831	1	14.1850930852625	0.001	0	1.60443300030455	0.00874492418649937	0.00542092973982292
"10"	0.855226814187158	4	0.797971161238922	1	1	0.0217184484923694	1	12.5581072669479	0.001	0	0.83704744242322	0.0181793717639383	0.0212567841213172
"11"	0.50166614137555	10	1.399073392544	1	1	0.00148208863576235	1	11.5340849614776	0.001	0.1	0.439522330518577	0.0621438108569723	0.123874835735528
"12"	11.1584746706492	7	0.846035128765525	1	1	0.0402380224110043	1	18.6694945039665	0.001	0	10.7268475389764	0.43162713167276	0.0386815532062008
"13"	0.55426472274288	9	3.38404901893438	1	1	0.00317504122387618	1	9.75746330143087	0.001	0	0.552510479194813	0.00175424354806711	0.00316499224303131
"14"	2.87294095284214	5	2.49375374810664	1	1	0.00169212913330673	1	13.8892644680104	0.001	0	2.86808777795618	0.00485317488596061	0.00168927066919335
"15"	2.92967693115177	2	1.34847078772396	1	1	0.0114892231110008	1	10.1112952517671	0.001	0	2.89639955049751	0.0332773806542682	0.011358720239909
"16"	1.46132167276088	9	0.253508286603039	1	1	0.00377423005644232	1	11.5664417152806	0.001	0.222222222222222	1.37846307755173	0.0828585952091454	0.0567011334695396
"17"	0.235748220588461	9	0.694868741889579	1	1	0.0233078577915642	1	13.3016626504667	0.001	0	0.230378589193322	0.00536963139513914	0.0227769752905697
"18"	1.26436159132258	10	0.489560154849981	1	1	0.036708723658458	1	8.52557015357712	0.001	0	1.21959192825228	0.044769663070299	0.0354089078453165
"19"	0.960161359067133	10	0.529115508563657	1	1	0.0112212176430495	1	9.73351630720972	0.001	0	0.949506737314189	0.0106546217529443	0.0110966991665818
"20"	1.15684326268313	6	1.02969712406271	1	1	0.04188153642909	1	12.1778836252367	0.001	0.166666666666667	0.953313088290268	0.203530174392861	0.175935825498783
"21"	0.536064242310716	5	1.03427688452007	1	1	0.0371892729939377	1	7.71855066324481	0.001	0	0.516843218753429	0.0192210235572868	0.0358558210755378
"22"	0.97274498562198	5	0.609774168091534	1	1	0.00198863084116494	1	12.844714360971	0.001	0	0.970814394176673	0.00193059144530659	0.00198468403727844
"23"	0.490399520076798	5	0.858049589280944	1	1	0.00194026054348797	1	10.3856501273635	0.001	0.2	0.417876908122954	0.072522611953844	0.147884753114128
"24"	1.87423947589336	9	0.916051864804756	1	1	0.0155483743726256	1	14.2326518703772	0.001	0.111111111111111	1.67742409474648	0.196815381146885	0.105010797007716
"25"	0.681746577286156	1	1.39252904972766	1	1	0.00186106024309993	1	13.390518123182	0.001	0	0.68048016270912	0.00126641457703611	0.00185760313176394
"26"	3.36612980432113	3	2.41708246173883	1	1	0.0173770831144395	1	9.19687174143466	0.001	0	3.30863537245854	0.0574944318625866	0.0170802777090713
"27"	2.36047714362912	3	0.533979138473403	1	1	0.0022468822079689	1	8.21902486454609	0.001	0	2.35518531963795	0.00529182399116407	0.00224184504622152
"28"	13.6512627328231	5	0.487967284612058	1	1	0.00675486672669649	1	11.7586720908663	0.001	0	13.5596689760318	0.0915937567912161	0.00670954464681047
"29"	0.391594151449503	5	0.675860382031394	1	1	0.00334265217650682	1	7.56148780358209	0.001	0.2	0.343951765944176	0.0476423855053273	0.121662658466621
"30"	0.79476308098547	9	2.33696231591496	1	1	0.00686888115946204	1	6.21621125079256	0.001	0	0.78934119015602	0.00542189082945003	0.00682202150448047
"31"	0.719851117555866	1	2.34368700469848	1	1	0.000321645783260465	1	5.52721822756391	0.001	0	0.719619654928307	0.000231462627559041	0.000321542360516065
"32"	0.386617418004556	10	0.740423891262954	1	1	0.0069231434026733	1	10.3667885474759	0.001	0.1	0.357659339146593	0.028958078857963	0.0749011232019083
"33"	2.13854753150441	10	0.122975851411267	1	1	0.00962361049796355	1	22.8097088361852	0.001	0	2.11816315433595	0.020384377168467	0.00953187940327289
"34"	0.87904297559813	3	1.1597867742483	1	1	0.00623844091314822	1	9.11647743731616	0.001	0	0.873593116558347	0.00544985903978226	0.00619976405143787
"35"	0.35783955432189	4	0.814260343285961	1	1	0.0115307979374648	1	7.44285915704747	0.001	0.25	0.294494911146351	0.0633446431755394	0.177019679379989
"36"	1.12604973214208	6	0.515772674699477	1	1	0.0137116460870476	1	9.17043466472504	0.001	0	1.11081858089395	0.0152311512481342	0.013526179895412
"37"	1.82844177843576	5	0.158540401527269	1	1	0.0129833666696669	1	12.8876117303918	0.001	0.2	1.75022183222613	0.0782199462096328	0.0427795662580791
"38"	1.62657892361884	5	1.37207891763435	1	1	0.00712687052744341	1	8.20532220220066	0.001	0	1.61506853924668	0.0115103843721583	0.007076437672357
"39"	1.92230143490702	8	0.171133541107728	1	1	0.000693071128098136	1	11.264553519811	0.001	0.125	1.88076518020188	0.0415362547051379	0.0216075657807262
"40"	3.96465085633959	7	0.409076675653163	1	1	0.0131052931487085	1	6.97808460740553	0.001	0.142857142857143	3.69993936683303	0.264711489506555	0.0667679195718517
"41"	0.677694590071228	3	1.83601720827987	1	1	0.00260322234593332	1	13.5661506822637	0.001	0	0.675934981024227	0.00175960904700028	0.00259646317497583
"42"	1.73173829817168	4	0.689216752948355	1	1	0.00811209302353573	1	8.10725356410147	0.001	0	1.71780331786106	0.0139349803106272	0.00804681649954807
"43"	0.431710902820593	4	2.86334843243964	1	1	0.00440788154955953	1	9.51138487991619	0.001	0	0.429816323379071	0.00189457944152212	0.00438853739653977
"44"	0.409074558695946	7	5.5679485453338	1	1	0.000390118015491948	1	8.76183325710266	0.001	0	0.408915033574543	0.000159525121402924	0.00038996588277565
"45"	3.71088043562389	7	0.173944607305136	1	1	0.00385722290724516	1	11.047474916593	0.001	0	3.69662174156291	0.014258694060977	0.00384240190659221
"46"	0.508087184564499	10	0.788303807028529	1	1	0.000524377836845815	1	11.4258436586766	0.001	0	0.507820894542313	0.000266290022185205	0.000524103008843753
"47"	0.472324544870084	8	3.14570100439207	1	1	0.012843415820551	1	11.1124586574151	0.001	0	0.466335207883474	0.00598933698661057	0.0126805541902506
"48"	3.02208134301125	7	0.0821932421051647	1	1	0.00636778042186052	1	16.405339070814	0.001	0	3.00295915847427	0.0191221845369792	0.00632748836532823
"49"	0.0921058796600202	2	2.39873364488908	1	1	0.00179022336844355	1	9.51077826138737	0.001	0	0.0919412842244768	0.000164595435543369	0.00178702419596795
"50"	4.77677073240434	2	2.31550491982458	1	1	0.00432597047183663	1	10.2983626047113	0.001	0	4.75619557080675	0.0205751615975901	0.00430733705890754
"51"	2.53090091420433	3	1.02044931403892	1	1	0.00945512644904566	1	12.8625366425989	0.001	0	2.5071950678058	0.0237058463985274	0.00936656439826692
"52"	5.4148481627594	4	1.94797474538419	1	1	0.00810095809358072	1	13.3229104967405	0.001	0	5.37133520138639	0.0435129613730062	0.00803585992904961
"53"	1.0696166851041	9	1.95091483256829	1	1	0.0150953671734974	1	10.3557026719925	0.001	0	1.05371053764379	0.0159061474603163	0.014870885693755
"54"	0.63232518954184	7	0.284667648920593	1	1	0.000999941260579107	1	10.3149314827153	0.001	0	0.631693533114039	0.000631656427801722	0.000998942376879525
"55"	1.38713450258048	7	0.91598566199554	1	1	0.0024088063230738	1	11.7605865651456	0.001	0	1.38380119351567	0.00333330906481761	0.0024030179183177
"56"	0.824087002327627	6	1.75473576384213	1	1	0.0123571628607334	1	9.45583057121507	0.001	0	0.814027926664647	0.0100590756629802	0.0122063272865224
"57"	1.1452627021682	7	0.461134114072963	1	1	0.0111678147498043	1	10.4479153324128	0.001	0	1.13261388017139	0.0126488219968111	0.0110444721310355
"58"	2.56757348102088	3	0.148915528605133	1	1	0.0318647090328817	1	9.73681826174363	0.001	0.333333333333333	2.37407844649851	0.193495034522371	0.0753610504052394
"59"	0.300542998854378	8	0.860848836061812	1	1	0.0122353554419698	1	14.3721214587631	0.001	0	0.296910197059016	0.00363280179536234	0.0120874610595156
"60"	2.47370119865221	6	4.74193525918111	1	1	0.0388986144007599	1	5.8850353411175	0.001	0	2.38108046768264	0.0926207309695682	0.0374421660223282
"61"	22.8452319066931	2	2.14675435967752	1	1	0.0060435581440106	1	13.093943392844	0.001	0	22.7079948196666	0.137237087026546	0.00600725296145229
"62"	1.95041967650874	2	0.754112307310039	1	1	0.00152041374705732	1	13.1155642497089	0.001	0	1.94745873347853	0.00296094303020759	0.00151810559843597
"63"	0.450170308760222	10	0.629467517578599	1	1	0.00935301109175098	1	6.83691435077326	0.001	0.1	0.419817596120609	0.0303527126396137	0.0674249546204095
"64"	3.09570643010853	2	0.682125581258125	1	1	0.0083583517275275	1	7.74647405911678	0.001	0	3.0700459066015	0.0256605235070313	0.00828906877521063
"65"	4.28858025989085	1	0.0714181126972207	1	1	0.0242411710495565	1	9.17012760741302	0.001	0	4.18708052469349	0.101499735197362	0.0236674444796201
"66"	2.19894623499126	4	8.19327736117	1	1	0.00917711585718107	1	9.66342381022968	0.001	0	2.17894976059133	0.0199964743999236	0.00909366226500901
"67"	3.01892320919207	1	0.358041450595812	1	1	0.00223158287350088	1	14.0065008805536	0.001	0	3.01220123251006	0.00672197668200771	0.00222661399983296
"68"	1.64096388964154	3	0.0314579369683069	1	1	0.00249737317673862	1	8.01198493920756	0.001	0	1.63687599942692	0.00408789021461601	0.00249115184095184
"69"	5.09450863689463	7	1.3522513227592	1	1	0.0072045423086257	1	9.27698796666264	0.001	0	5.05806757505029	0.0364410618443376	0.00715300815871231
"70"	2.13304978637258	4	4.06672762480058	1	1	0.0035821623650239	1	10.6158170051586	0.001	0	2.12543612906179	0.00761365731078722	0.00356937627964833
"71"	1.98975295706122	2	1.2046061121723	1	1	0.0104357348601702	1	8.68836054879033	0.001	0	1.96920287794114	0.0205500791200778	0.0103279550595212
"72"	1.06990621340048	3	2.63273504654793	1	1	0.00428030860144645	1	9.00492511154713	0.001	0	1.06534620288476	0.00456001051572593	0.00426206564520535
"73"	2.60005713724861	9	1.03921570765478	1	1	0.00398543814100781	1	9.05410992192973	0.001	0	2.5897359049977	0.0103212322509152	0.0039696174761133
"74"	0.686649904251359	3	0.994951619245232	1	1	0.0125584112010421	1	9.30688379184837	0.001	0	0.678133623359952	0.00851628089140686	0.0124026535774326
"75"	0.67279683688426	1	1.64934651750281	1	1	0.00107879374039036	1	13.2898584036681	0.001	0	0.672071810022515	0.000725026861745111	0.00107763119859887
"76"	0.454314183704204	5	1.33277532903773	1	1	0.0060886841127649	1	10.8336120022864	0.001	0.2	0.356984571473872	0.0973296122303317	0.214234148352501
"77"	0.55692524457294	7	0.387205430874675	1	1	0.00596174212638289	1	10.8582840289863	0.001	0	0.553624677013782	0.00330056755915818	0.00592641039586761
"78"	0.169032147729061	10	0.398541498110304	1	1	0.000462646940723062	1	8.14370056737575	0.001	0	0.168953981686311	7.81660427501518e-05	0.000462432997511473
"79"	2.05708968876178	9	4.22266708288064	1	1	0.00968144979285908	1	13.0575872935053	0.001	0	2.0373650414037	0.0197246473580762	0.00958861806844651
"80"	0.580057087063017	7	0.389619082335439	1	1	0.0118936760067464	1	9.28520774091866	0.001	0.142857142857143	0.543351750202783	0.0367053368602338	0.0632788352713397
"81"	0.0797448770799983	8	0.621949826665591	1	1	0.00131400252139696	1	9.8554448174585	0.001	0.125	0.0739023268169736	0.00584255026302468	0.0732655247203348
"82"	2.27523661204947	10	0.609240960446582	1	1	0.0126310342452945	1	7.64335569017095	0.001	0.1	2.11934771476054	0.155888897288925	0.0685154662435328
"83"	0.519827505299359	7	0.839693302300256	1	1	0.0053276471234858	1	7.99167473857627	0.001	0.285714285714286	0.417451653721705	0.102375851577654	0.196941967352608
"84"	2.72463137542817	6	1.48858930587735	1	1	0.00700066931503725	1	13.3952912411633	0.001	0	2.70568973631514	0.0189416391130326	0.00695200065735717
"85"	0.470587735016667	5	4.14715689885484	1	1	0.014407738111073	1	11.3199736330188	0.001	0	0.463903928703213	0.00668380631345378	0.0142031035152607
"86"	0.96570578726449	10	0.647236738042854	1	1	0.0132632229752363	1	13.4055105561054	0.001	0	0.953065072695421	0.0126407145690692	0.0130896125256492
"87"	0.908109178171498	5	1.09190489859616	1	1	0.0117627887237341	1	5.68103845912229	0.001	0	0.897551469862825	0.0105577083086734	0.0116260341404452
"88"	0.514834395819393	1	1.2630856758368	1	1	0.00366642526816577	1	11.9063616370712	0.001	0	0.512953689450992	0.00188070636840197	0.00365303170043389
"89"	1.32281831970714	2	8.77760274564952	1	1	0.0260364974050131	1	8.1236620880959	0.001	0	1.28925074600439	0.0335675737027545	0.0253758004426383
"90"	5.43201722446922	7	4.14817911908384	1	1	0.0104433518178285	1	12.676378976718	0.001	0	5.37587506978674	0.0561421546824765	0.0103354154382238
"91"	1.56040723331666	2	0.444637451860486	1	1	0.00535303494421115	1	11.6085882087868	0.001	0	1.55209879423426	0.00830843908240399	0.0053245325354871
