"alpha.all"	"nloci.all"	"C.all"	"gamma_0.all"	"gamma_1.all"	"epsilon.all"	"type.all"	"sig.all"	"lambda.all"	"gv"	"P_0"	"P_1"	"lv"
"1"	0.73049607983198	10	1.96182025491508	1	1	0.0420429055745562	1	11.3783534113096	0.001	0.1	0.589954265581659	0.140541814250321	0.192392290842474
"2"	4.33594436269294	4	1.75076127680023	1	1	0.00113203838933259	1	8.11882998891921	0.001	0	4.33104145749726	0.00490290519567789	0.00113075832749681
"3"	0.501353308676923	1	0.243104461910844	1	1	0.0234948823029611	1	10.6225000454366	0.001	0	0.489844470495866	0.0115088381810567	0.0229555444870378
"4"	0.320438790077856	2	0.833478443500837	1	1	0.0154750524080339	1	11.8875544199693	0.001	0	0.315555551382565	0.00488323869529121	0.0152392246085586
"5"	0.146973864412203	4	3.1701319922375	1	1	0.00178261777727556	1	10.5215844964623	0.001	0	0.14671233240032	0.000261532011882372	0.00177944570572684
"6"	0.326258590452951	1	0.0391346453302468	1	1	0.00635811509564519	1	12.4691327694704	0.001	0	0.324197306663487	0.00206128378946463	0.00631794487496224
"7"	1.49281791477893	5	1.35101031047659	1	1	0.0339174270613079	1	9.78281953368004	0.001	0	1.44384636113732	0.0489715536416099	0.0328047735472561
"8"	0.93406806401994	4	1.45797166232989	1	1	0.00726201152386975	1	11.9818729128792	0.001	0	0.927333755600297	0.00673430841964278	0.00720965492670887
"9"	0.428924313095186	9	1.39184197146238	1	1	0.00474518809933215	1	9.10460136995754	0.001	0	0.426898598943856	0.00202571415132995	0.00472277763112116
"10"	0.406317120699014	1	0.403811805261332	1	1	0.015439882929528	1	9.69135059679459	0.001	0	0.400139021058337	0.00617809964067666	0.0152051176924272
"11"	0.426167313614824	2	0.956003422806865	1	1	0.000873986122690638	1	9.31838495243825	0.001	0	0.425795174541167	0.000372139073657618	0.000873222937960845
"12"	1.98130034471557	1	2.49635352975048	1	1	0.00505478224609432	1	8.99736623330996	0.001	0	1.97133567215885	0.00996467255672097	0.00502935992682697
"13"	0.170792587546325	4	0.410131546936007	1	1	0.00283685274034809	1	10.7491475226775	0.001	0	0.170309444731331	0.000483142814993238	0.00282882777252962
"14"	1.60998903205794	8	0.0998751713728504	1	1	0.022960553819916	1	8.93096497707034	0.001	0.125	1.55487651147693	0.0551125205810115	0.0342316124418344
"15"	0.846860712112143	8	2.52228178737998	1	1	0.00317451444454491	1	11.4509313109422	0.001	0	0.84418084781694	0.00267986429520304	0.00316446879265332
"16"	1.37717107140901	5	0.750920521490408	1	1	0.0123179437681557	1	9.62219533770008	0.001	0	1.36041357350909	0.0167574978999207	0.0121680583101239
"17"	1.54303017624257	2	1.79308898840876	1	1	0.000895392689547538	1	7.75396710674801	0.001	0	1.54164979428693	0.00138038195564698	0.000894591678698301
"18"	1.69033522029719	1	0.238811315882463	1	1	0.00981765697784536	1	11.5813119001658	0.001	0	1.67390143024037	0.0164337900568247	0.00972220767779737
"19"	0.469717124495747	5	1.57132431554546	1	1	0.021987038272104	1	13.8052746822463	0.001	0	0.459611626082762	0.0101054984129856	0.0215140089342796
"20"	0.792443806188539	6	0.607836933019487	1	1	0.00124873685295941	1	9.69747603093905	0.001	0	0.791455486555	0.000988319633538152	0.00124717945401293
"21"	0.619477693176862	1	2.96918413064928	1	1	0.0239979418913338	1	8.65020581345704	0.001	0	0.60495990063484	0.014517792542022	0.0234355372306798
"22"	0.325525518699555	3	0.96066411451634	1	1	0.0129297215207936	1	6.10642397092908	0.001	0	0.321370290340398	0.00415522835915791	0.0127646777916449
"23"	0.428586929986627	7	3.86084931776889	1	1	0.0151829599184844	1	8.97098861499275	0.001	0	0.422177033015843	0.00640989697078422	0.0149558853112582
"24"	2.03027960245384	10	1.62728550042072	1	1	0.0137021895307572	1	10.1030787611281	0.001	0	2.00283635906287	0.0274432433909711	0.0135169773452891
"25"	0.817704217797418	5	1.24021588731852	1	1	0.0138140841010482	1	12.5416764667733	0.001	0	0.806562298374932	0.0111419194224861	0.0136258553887592
"26"	0.269094824241889	3	1.08063869311113	1	1	0.0153290307140889	1	14.5203051516781	0.001	0	0.265032138451347	0.00406268579054137	0.0150975991529641
"27"	0.416918295962726	3	2.79347552719599	1	1	0.00830520473378611	1	7.78581178895576	0.001	0	0.413484224821394	0.00343407114133252	0.0082367964528943
"28"	0.963681193861174	6	8.94772803607094	1	1	0.00502771202940494	1	6.70532225071512	0.001	0	0.958860320294311	0.00482087356686278	0.00500256059532201
"29"	2.77334856328229	1	1.64325880116574	1	1	0.0157745072237196	1	12.5188969493914	0.001	0	2.7302797457108	0.0430688175714903	0.0155295364389819
"30"	0.907936240797243	4	0.591966636467552	1	1	0.0186753192908111	1	11.1345286997787	0.001	0.5	0.690625090713149	0.217311150084094	0.239346267193032
"31"	0.940669304582465	9	0.906466322438826	1	1	0.0133104876331509	1	11.3478537626619	0.001	0	0.928313005799083	0.0123562987833819	0.0131356457824107
"32"	0.670334835080443	4	2.89289579568367	1	1	0.00419611458454926	1	7.3346235769111	0.001	0	0.66753378682188	0.00280104825856268	0.00417858078079226
"33"	2.24238658179672	7	0.838690254900258	1	1	0.017362896706723	1	10.3291936357455	0.001	0	2.2041167306725	0.0382698511242266	0.017066571587118
