"alpha.all"	"nloci.all"	"C.all"	"gamma_0.all"	"gamma_1.all"	"epsilon.all"	"type.all"	"sig.all"	"lambda.all"	"gv"	"P_0"	"P_1"	"lv"
"1"	1.09919480020496	7	8.80500005160275	1	1	0.00475064376047724	1	10.0446300047658	0.001	0	1.09399760729787	0.00519719290708666	0.00472818185285955
"2"	0.684103046477764	6	2.44310646906009	1	1	0.00966066950890136	1	18.1420112329037	0.001	0	0.677557388474399	0.00654565800336546	0.00956823396280288
"3"	0.758354600170127	1	0.614648909793682	1	1	0.0221424514228914	1	7.71592047030563	0.001	0	0.741926528063135	0.0164280721069924	0.0216627842744107
"4"	0.734603740509943	7	0.67852629123664	1	1	0.0024619053862989	1	11.4981880505031	0.001	0.142857142857143	0.668189552624761	0.0664141878851825	0.0904081809317762
"5"	0.309907863425831	6	0.315522391573165	1	1	0.00122203532110052	1	8.52153170704103	0.001	0	0.309529607312768	0.000378256113062576	0.00122054377349835
"6"	0.388374034096636	3	0.653267948581323	1	1	0.00185661650823602	1	7.62590531119529	0.001	0	0.3876543087076	0.000719725389035354	0.00185317587132066
"7"	0.388770285796735	3	0.288548296103896	1	1	0.00333618137519807	1	9.12784267856335	0.001	0	0.387477590276747	0.00129269551998791	0.0033250882776154
"8"	4.05856055060023	7	0.518327133328775	1	1	0.00896738709839893	1	10.9545872867102	0.001	0	4.02248933166402	0.0360712189362113	0.0088876877618289
"9"	1.50354490132446	10	9.27844062540868	1	1	0.00864507652728659	1	9.6636785058131	0.001	0	1.49065804841986	0.0128868529046053	0.00857097975142172
"10"	3.29589901745021	8	0.392077403804073	1	1	0.00111903148237616	1	6.11337435158792	0.001	0.25	2.99862061968338	0.297278397766833	0.0901964520735878
"11"	2.54599506083623	8	1.79609209772388	1	1	0.00940312339882267	1	8.79695516469006	0.001	0	2.52227777170281	0.0237172891334289	0.00931552833635073
"12"	0.848760714090084	9	2.85075891062348	1	1	0.017085137673502	1	7.42937164745355	0.001	0	0.834503113506854	0.0142576005832306	0.0167981391534074
"13"	2.97437936798932	7	0.233678011677682	1	1	0.00539077319670469	1	14.2809014507135	0.001	0	2.95843113671323	0.0159482312760902	0.00536186857928323
"14"	2.60735671908113	10	0.617631080836396	1	1	0.0074399005338074	1	8.73941693715439	0.001	0.1	2.43859837473954	0.168758344341592	0.0647239187129965
"15"	1.21088912930297	9	6.06800546378165	1	1	0.0090459367694326	1	11.7380628612347	0.001	0	1.20003370032861	0.0108554289743608	0.00896484138115072
"16"	0.252255007487894	7	2.98718636518272	1	1	0.000346015403047204	1	11.4308814669731	0.001	0	0.252167753561011	8.72539268839211e-05	0.000345895717800997
"17"	1.25121208202375	8	0.53115528037039	1	1	0.00274150202050805	1	7.07541214056076	0.001	0	1.24779125976393	0.0034208222598151	0.00273400673551854
"18"	1.05113368959743	6	1.84068064238234	1	1	0.0309874184412842	1	11.713463207378	0.001	0	1.01954075364625	0.0315929359511787	0.0300560587714378
"19"	0.900286604488091	10	1.01757555670311	1	1	0.002579853576608	1	10.2744946942371	0.001	0.1	0.815227843365393	0.085058761122698	0.0944796475907391
