"alpha.all"	"nloci.all"	"C.all"	"gamma_0.all"	"gamma_1.all"	"epsilon.all"	"type.all"	"sig.all"	"lambda.all"	"gv"	"P_0"	"P_1"	"lv"
"1"	0.242656938207811	5	0.534140201482153	1	1	0.0147212835951688	1	9.03109772917833	0.001	0	0.239136541364417	0.00352039684339341	0.0145077114604428
"2"	0.16033130189955	4	0.431896935135746	1	1	0.0258917069236252	1	10.9996767664436	0.001	0	0.156284821114639	0.00404648078491142	0.0252382456636359
"3"	0.256708366615389	3	6.66430586966827	1	1	0.0329378876818304	1	11.5046619196187	0.001	0	0.248522558497207	0.00818580811818212	0.0318875782122304
"4"	1.9675105747593	4	1.63559369489309	1	1	0.000897009087189777	1	10.2316787978722	0.001	0	1.9657472815846	0.00176329317469999	0.000896205182996642
"5"	0.258726342861591	7	1.61077418216065	1	1	0.00322018041275442	1	10.6600456007658	0.001	0.142857142857143	0.209778550495286	0.0489477923663054	0.189187509184137
"6"	0.487353222302186	1	4.13990400685734	1	1	0.00772764524656256	1	13.1262894434126	0.001	0	0.483616009346399	0.00373721295578726	0.0076683866747268
"7"	0.123705409775971	2	0.56623080375713	1	1	0.0111306761573525	1	8.0082047807668	0.001	0	0.122343642313469	0.00136176746250219	0.0110081480265764
"8"	1.01036816416628	2	2.36853014462758	1	1	0.000702190608717501	1	8.94708233401514	0.001	0	1.00965919096438	0.000708973201900495	0.000701697883053864
"9"	3.40196301534183	1	0.28150783597016	1	1	0.00813774837138963	1	11.1708728393232	0.001	0	3.37450216583753	0.0274608495042952	0.00807205997844627
"10"	0.566696045219457	7	1.5048368323136	1	1	0.0103026036075772	1	9.20083710927525	0.001	0	0.560917138286989	0.00577890693246742	0.0101975423707598
"11"	0.48718939317775	6	0.365972640264538	1	1	0.000918684589131289	1	21.865877243174	0.001	0.333333333333333	0.43386342810051	0.0533259650772395	0.109456334279806
"12"	14.4847610593305	3	0.71081352578024	1	1	0.0320090476957978	1	11.2107823775758	0.001	0	14.0354981302452	0.4492629290853	0.0310162471610743
"13"	6.28098606189405	7	3.86732332231103	1	1	0.000634886240586638	1	15.4768877712651	0.001	0	6.27700088040293	0.00398518149111804	0.000634483415796069
"14"	2.62476211423331	6	0.746405811110842	1	1	0.00436592762824148	1	7.43814446825899	0.001	0	2.61335240675831	0.0114097074749975	0.00434694916279308
"15"	1.06120643939012	9	1.20552205559645	1	1	0.00911221320908514	1	11.0412343927228	0.001	0	1.05162381893622	0.00958262045389922	0.00902993055659026
"16"	1.26659210103593	4	0.906515419648952	1	1	0.0175886604367735	1	7.77009946843714	0.001	0	1.24469950411228	0.0218925969236513	0.017284646655972
"17"	1.83210934300594	4	1.68420265591474	1	1	0.0044573025954342	1	11.7244191304518	0.001	0	1.82397931526997	0.00813002773597112	0.00443752321170537
"18"	0.876522939560451	10	1.37346332808752	1	1	0.00489505954552442	1	7.9159305285273	0.001	0	0.872253208167696	0.00426973139275558	0.00487121465970613
"19"	0.583810143735621	1	1.66125858382705	1	1	0.0198603182650151	1	13.8464612894153	0.001	0	0.572441277771056	0.0113688659645651	0.0194735670261213
"20"	1.10401763825415	3	0.798702202345842	1	1	0.000185139962980377	1	4.43847672384241	0.001	0	1.10381327830467	0.000204359949482576	0.000185105692519317
"21"	0.692010345783135	2	0.803444871243383	1	1	0.0109569203756274	1	16.9887506281649	0.001	0.5	0.489856628006425	0.20215371777671	0.292125282531631
"22"	0.141826671925456	6	0.252004767883696	1	1	0.0238723273789125	1	10.9827559643853	0.001	0.166666666666667	0.13306149577714	0.0087651761483156	0.061802029401935
"23"	0.407571443584509	8	0.844490432061743	1	1	0.00541988840792328	1	10.0763895288437	0.001	0	0.405374359791008	0.00219708379350061	0.00539067156957243
"24"	0.351577807953439	10	3.89960339116984	1	1	0.00590185692999512	1	8.01368506781019	0.001	0	0.349515020308693	0.00206278764474625	0.0058672293816094
"25"	0.88578909008711	6	5.80995587952926	1	1	0.000897834533825517	1	14.234673379951	0.001	0	0.884994511452482	0.00079457863462808	0.00089702915007673
"26"	0.936077382385748	7	0.403458420864682	1	1	0.0100897465828331	1	8.42739531865235	0.001	0	0.926726942385594	0.00935044000015437	0.00998896050273453
"27"	4.07807355315487	7	1.13075560899301	1	1	0.00831733774351788	1	8.76726656125005	0.001	0	4.04443462440214	0.0336389287527305	0.00824873026792437
"28"	3.37610448677167	8	2.22099973747164	1	1	0.00355247125960886	1	9.12816202608817	0.001	0	3.36415342840435	0.0119510583673211	0.00353989588122879
"29"	0.66078832663032	8	1.11954841546237	1	1	0.0130402085646511	1	11.1337931164897	0.001	0	0.652282427729669	0.00850589890065186	0.0128723504303225
"30"	0.749025169931557	8	0.318516835732209	1	1	0.0268801440844748	1	11.3186476782221	0.001	0	0.729418300905368	0.0196068690261891	0.0261765155742105
"31"	1.60949137546129	4	2.57172933166097	1	1	0.000967954772871996	1	9.1359651961251	0.001	0	1.60793496713539	0.00155640832590647	0.000967018742464771
"32"	0.577618539740249	1	0.578998726075461	1	1	0.00756572193424118	1	24.644636877487	0.001	0	0.573281253188511	0.00433728655173759	0.00750891159706895
"33"	1.50497118201163	3	1.30081387802228	1	1	0.00639893155079335	1	9.17632242350466	0.001	0	1.49540220565673	0.0095689763549028	0.0063582455725912
"34"	4.36559686774391	2	1.06181471450679	1	1	0.00730111521626723	1	8.74772620015825	0.001	0	4.33395416901392	0.0316426987299923	0.00724819530721921
"35"	5.25725661494839	3	0.219734853277614	1	1	0.000421004313975573	1	10.2893540867777	0.001	0	5.2550442186622	0.00221239628618918	0.000420827143932539
"36"	0.17346540947297	2	1.07201395571961	1	1	0.0102042470216275	1	13.1579959431262	0.001	0	0.1717132055071	0.00175220396586994	0.0101011721656414
"37"	0.766572817324142	2	1.7295049793968	1	1	0.00442288859421351	1	11.5438683967692	0.001	0	0.763197280775863	0.00337553654827833	0.00440341279000897
"38"	0.455093338533065	7	2.46332328023303	1	1	0.00280782282818109	1	8.02472949283764	0.001	0	0.453819094918488	0.00127424361457661	0.00279996103367272
"39"	0.461169380039814	2	0.724692043080684	1	1	0.0127932610824229	1	9.60096655857965	0.001	0	0.455344044792458	0.00582533524735636	0.0126316609460356
"40"	0.615950714332917	7	6.95938142098306	1	1	0.00846439545994836	1	10.1793112904733	0.001	0	0.610780823900074	0.00516989043284331	0.00839335081937906
"41"	2.70146958572843	7	1.60590673375295	1	1	0.00822619892717264	1	10.7274317853979	0.001	0	2.67942807735307	0.0220415083753581	0.00815908070622042
"42"	0.707778199389681	2	1.04513236930129	1	1	0.0134496216285498	1	9.62196428763305	0.001	0	0.698385182928309	0.00939301646137131	0.0132711299521106
